sm__ops_path_tensor_src_int8_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_int8_sparsity_off.sum,0
sm__ops_path_tensor_src_int8_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_off.sum.peak_sustained,"40,960"
sm__ops_path_tensor_src_int8_sparsity_off.sum.peak_sustained_elapsed.per_second,"7,64,98,01,63,73,941.64"
sm__ops_path_tensor_src_int8_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.avg,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.avg.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.avg.peak_sustained_elapsed.per_second,"76,49,80,16,37,394.17"
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.max,0
sm__ops_path_tensor_src_int8_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.max.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.max.peak_sustained_elapsed.per_second,"76,49,80,16,37,394.17"
sm__ops_path_tensor_src_int8_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.min,0
sm__ops_path_tensor_src_int8_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.min.peak_sustained,"4,096"
sm__ops_path_tensor_src_int8_sparsity_on.min.peak_sustained_elapsed.per_second,"76,49,80,16,37,394.17"
sm__ops_path_tensor_src_int8_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_int8_sparsity_on.sum,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained,"81,920"
sm__ops_path_tensor_src_int8_sparsity_on.sum.peak_sustained_elapsed.per_second,"15,29,96,03,27,47,883.28"
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"4,78,11,26,02,337.14"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"4,78,11,26,02,337.14"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.peak_sustained,256
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"4,78,11,26,02,337.14"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained,"5,120"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"95,62,25,20,46,742.71"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"9,56,22,52,04,674.27"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"9,56,22,52,04,674.27"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.peak_sustained,512
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"9,56,22,52,04,674.27"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained,"10,240"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"1,91,24,50,40,93,485.41"
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_tf32_dst_fp32_sparsity_on.sum.per_second,0
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_active [%],4.89
sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_elapsed [%],4.88
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_active [%],4.90
sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_elapsed [%],4.88
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_active [%],4.87
sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_elapsed [%],4.86
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_active [%],4.89
sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_elapsed [%],4.88
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active [%],19.28
sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed [%],19.23
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_active [%],19.30
sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_elapsed [%],19.25
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_active [%],19.20
sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_elapsed [%],19.16
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_active [%],19.28
sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_elapsed [%],19.23
sm__pipe_fmaheavy_cycles_active.avg.pct_of_peak_sustained_elapsed [%],27.29
sm__pipe_fmaheavy_cycles_active.max.pct_of_peak_sustained_elapsed [%],27.36
sm__pipe_fmaheavy_cycles_active.min.pct_of_peak_sustained_elapsed [%],27.15
sm__pipe_fmaheavy_cycles_active.sum.pct_of_peak_sustained_elapsed [%],27.29
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active [%],0
sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.max.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.min.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_cycles_active_v2.sum.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_op_hmma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_active [%],0
sm__pipe_tensor_op_imma_cycles_active_v2.avg.pct_of_peak_sustained_elapsed [%],0
sm__sass_inst_executed_op_ldgsts_cache_access.sum [inst],0
sm__sass_inst_executed_op_ldgsts_cache_bypass.sum [inst],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum [byte],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second [byte/s],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum,0
sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum,0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.per_second [sector/s],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum [sector],0
sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained [inst/cycle],2
sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained [inst/cycle],40
sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained [inst/cycle],128
sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained [inst/cycle],"2,560"
sm__sass_thread_inst_executed_op_hfma_pred_on.avg.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.max.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.min.peak_sustained [inst/cycle],64
sm__sass_thread_inst_executed_op_hfma_pred_on.sum.peak_sustained [inst/cycle],"1,280"
sm__throughput.max.pct_of_peak_sustained_elapsed [%],98.46
sm__throughput.min.pct_of_peak_sustained_elapsed [%],97.98
sm__throughput.sum.pct_of_peak_sustained_elapsed [%],98.36
sm__warps_active.avg.pct_of_peak_sustained_active [%],98.70
sm__warps_active.avg.per_cycle_active [warp],47.37
sm__warps_active.max.pct_of_peak_sustained_active [%],98.94
sm__warps_active.max.per_cycle_active [warp],47.49
sm__warps_active.min.pct_of_peak_sustained_active [%],98.38
sm__warps_active.min.per_cycle_active [warp],47.22
sm__warps_active.sum.pct_of_peak_sustained_active [%],98.70
sm__warps_active.sum.per_cycle_active [warp],947.49
smsp__average_warp_latency_per_inst_issued.ratio [cycle],41.22
smsp__average_warps_active_per_inst_executed.ratio [cycle],41.23
smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio [inst],0.05
smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio [inst],1.97
smsp__average_warps_issue_stalled_drain_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio [inst],27.50
smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio [inst],3.59
smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio [inst],0.04
smsp__average_warps_issue_stalled_membar_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio [inst],0.08
smsp__average_warps_issue_stalled_misc_per_issue_active.ratio [inst],0.00
smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio [inst],0.04
smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio [inst],4.89
smsp__average_warps_issue_stalled_selected_per_issue_active.ratio [inst],1
smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio [inst],0.01
smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio [inst],0
smsp__average_warps_issue_stalled_wait_per_issue_active.ratio [inst],2.02
smsp__branch_targets_threads_divergent [branches],0 {10}
smsp__cycles_active.avg [cycle],"68,14,674.85"
smsp__cycles_active.max [cycle],"68,34,004"
smsp__cycles_active.min [cycle],"68,01,141"
smsp__cycles_active.sum [cycle],"54,51,73,988"
smsp__cycles_elapsed.avg [cycle],"68,32,707.20"
smsp__cycles_elapsed.avg.per_second [Ghz],1.87
smsp__cycles_elapsed.max [cycle],"68,38,625"
smsp__cycles_elapsed.max.per_second [Ghz],1.87
smsp__cycles_elapsed.min [cycle],"68,26,318"
smsp__cycles_elapsed.min.per_second [Ghz],1.87
smsp__cycles_elapsed.sum [cycle],"54,66,16,576"
smsp__cycles_elapsed.sum.per_second [Ghz],149.41
smsp__imc_request_hit_rate.pct [%],99.86
smsp__imc_requests.sum [cycle],"25,23,136"
smsp__imc_requests.sum.pct_of_peak_sustained_elapsed [%],0.46
smsp__inst_executed.avg [inst],"19,58,297.60"
smsp__inst_executed.max [inst],"19,60,210"
smsp__inst_executed.min [inst],"19,50,648"
smsp__inst_executed.sum [inst],"15,66,63,808"
smsp__inst_executed_op_branch.avg [inst],"29,900.80"
smsp__inst_executed_op_branch.max [inst],"29,930"
smsp__inst_executed_op_branch.min [inst],"29,784"
smsp__inst_executed_op_branch.sum [inst],"23,92,064"
smsp__inst_executed_op_generic_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_generic_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_generic_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_global_red.sum [inst],0
smsp__inst_executed_op_global_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldgsts.sum [inst],0
smsp__inst_executed_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_ldsm.sum [inst],0
smsp__inst_executed_op_ldsm.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_shared_atom.sum [inst],0
smsp__inst_executed_op_shared_atom.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_alu.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_alu.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_atom_dot_cas.sum [inst],0
smsp__inst_executed_op_surface_atom_dot_cas.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_ld.sum [inst],0
smsp__inst_executed_op_surface_ld.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_red.sum [inst],0
smsp__inst_executed_op_surface_red.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_surface_st.sum [inst],0
smsp__inst_executed_op_surface_st.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_executed_op_texture.sum [inst],0
smsp__inst_executed_op_texture.sum.pct_of_peak_sustained_elapsed [%],0
smsp__inst_issued.avg [inst],"19,58,371.27"
smsp__inst_issued.max [inst],"19,60,287"
smsp__inst_issued.min [inst],"19,50,720"
smsp__inst_issued.sum [inst],"15,66,69,702"
smsp__issue_active.avg.pct_of_peak_sustained_active [%],28.74
smsp__issue_active.avg.per_cycle_active,0.29
smsp__issue_active.max.pct_of_peak_sustained_active [%],28.77
smsp__issue_active.max.per_cycle_active,0.29
smsp__issue_active.min.pct_of_peak_sustained_active [%],28.63
smsp__issue_active.min.per_cycle_active,0.29
smsp__issue_active.sum.pct_of_peak_sustained_active [%],28.74
smsp__issue_active.sum.per_cycle_active,22.99
smsp__issue_inst0.avg.pct_of_peak_sustained_active [%],71.26
smsp__issue_inst0.max.pct_of_peak_sustained_active [%],71.52
smsp__issue_inst0.min.pct_of_peak_sustained_active [%],71.18
smsp__issue_inst0.sum.pct_of_peak_sustained_active [%],71.26
smsp__maximum_warps_avg_per_active_cycle [warp],12
smsp__pcsamp_aggregated_passes [pass],2
smsp__pcsamp_buffer_overflow,0
smsp__pcsamp_buffer_size_bytes [Mbyte],33.55
smsp__pcsamp_dropped_bytes [byte],0
smsp__pcsamp_interval,5
smsp__pcsamp_interval_cycles [cycle],"1,024"
smsp__pcsamp_sample_count,"1,33,091 {118}"
smsp__pcsamp_warps_issue_stalled_barrier [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_barrier_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],177 {118}
smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued [branches],74 {118}
smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],"6,359 {118}"
smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued [warp],"4,191 {118}"
smsp__pcsamp_warps_issue_stalled_drain [warp],27 {118}
smsp__pcsamp_warps_issue_stalled_drain_not_issued [warp],17 {118}
smsp__pcsamp_warps_issue_stalled_imc_miss [warp],16 {118}
smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued [warp],16 {118}
smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],"88,499 {118}"
smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued [warp],"70,622 {118}"
smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"11,800 {118}"
smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued [warp],"7,700 {118}"
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],122 {118}
smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued [warp],26 {118}
smsp__pcsamp_warps_issue_stalled_membar [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_membar_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],296 {118}
smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued [warp],231 {118}
smsp__pcsamp_warps_issue_stalled_misc [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_misc_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_no_instructions [inst],148 {118}
smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued [inst],62 {118}
smsp__pcsamp_warps_issue_stalled_not_selected [warp],"15,853 {118}"
smsp__pcsamp_warps_issue_stalled_not_selected_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_selected [warp],"3,218 {118}"
smsp__pcsamp_warps_issue_stalled_selected_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],40 {118}
smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued [warp],25 {118}
smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_sleeping_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued [warp],0 {118}
smsp__pcsamp_warps_issue_stalled_wait [warp],"6,536 {118}"
smsp__pcsamp_warps_issue_stalled_wait_not_issued [warp],"4,229 {118}"
smsp__sass_average_branch_targets_threads_uniform.pct [%],100
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio [byte/sector],18
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio [byte/sector],0
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate [byte/sector],32
smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio [byte/sector],0
smsp__sass_branch_targets_threads_divergent.avg [branches],0
smsp__sass_branch_targets_threads_divergent.max [branches],0
smsp__sass_branch_targets_threads_divergent.min [branches],0
smsp__sass_branch_targets_threads_divergent.sum [branches],0
smsp__sass_inst_executed_memdesc_explicit_evict_type,0 {59}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first [inst],0 {59}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last [inst],0 {59}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal [inst],0 {59}
smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote [inst],0 {59}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first [inst],0 {59}
smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal [inst],0 {59}
smsp__sass_inst_executed_op_global_ld.sum [inst],"6,71,08,864"
smsp__sass_inst_executed_op_global_st.sum [inst],"32,768"
smsp__sass_inst_executed_op_local_ld.sum [inst],0
smsp__sass_inst_executed_op_local_st.sum [inst],0
smsp__sass_inst_executed_op_shared_ld.sum [inst],0
smsp__sass_inst_executed_op_shared_st.sum [inst],0
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,0
smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,0
smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum [sector],0
smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed [%],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_dmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_ffma_pred_on.avg.per_cycle_elapsed [inst/cycle],1.96
smsp__sass_thread_inst_executed_op_ffma_pred_on.max.per_cycle_elapsed [inst/cycle],2.01
smsp__sass_thread_inst_executed_op_ffma_pred_on.min.per_cycle_elapsed [inst/cycle],1.90
smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed [inst/cycle],157.15
smsp__sass_thread_inst_executed_op_fmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_fmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.avg.per_cycle_elapsed [inst/cycle],0
